Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
Flashing /dev/ttyUSB0
../contiki-ng/tools/serial-io/serialdump -b115200 /dev/ttyUSB0
[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 20967
[INFO: Main      ] Link-layer address: 0012.4b00.194a.51e7
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:194a:51e7
[INFO: Zoul      ] Zolertia RE-Mote revision B platform
SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
connected
59;255;12287;;-92;105
60;0;12415; TFCECYNBI;-75;108
60;240;12415;;-75;108
60;0;12415; TFCECYNBI;-75;108
60;255;12420;;-91;100
60;255;12420;;-91;100
61;0;12539; YWBRAKDMK;-71;107
61;240;12539;;-71;107
61;0;12539; YWBRAKDMK;-71;107
61;255;12549;;-94;107
61;255;12549;;-94;107
62;0;12670; BJTEIQRNS;-74;107
62;240;12670;;-74;107
62;0;12670; BJTEIQRNS;-74;107
62;255;12677;;-83;108
62;255;12677;;-83;108
63;0;12793; JBLPAXYCE;-71;107
63;240;12793;;-71;107
63;0;12794; JBLPAXYCE;-71;107
63;255;12801;;-70;108
63;255;12801;;-70;108
64;0;12927; RDOGQIJSA;-80;107
64;240;12927;;-80;107
64;0;12927; RDOGQIJSA;-80;107
64;255;12931;;-78;106
64;255;12931;;-78;106
65;0;13049; BHFMWTONB;-72;107
65;240;13049;;-72;107
65;0;13050; BHFMWTONB;-72;107
65;255;13055;;-77;107
65;255;13055;;-77;107
